Name,Year,Salaries,Rank
Didier Ilunga-Mbenga,2006,1117600.0,375
Anderson Varejao,2006,1100836.0,379
Eddie Gill,2006,1040829.77,386
Matt Barnes,2006,868504.74,403
Tommy Smith,2006,,808
Ronald Dupree,2006,913603.71,399
Quinton Ross,2006,889000.0,402
Josh Davis,2006,245113.81,464
Peter John Ramos,2006,838200.0,410
Lionel Chalmers,2006,866203.5,407
Donta Smith,2006,815019.96,415
Royal Ivey,2006,815019.96,415
Justin Reed,2006,815019.96,415
Bernard Robinson,2006,815019.96,415
Chris Duhon,2006,3556000.0,220
Jared Reiner,2006,308117.24,463
Arthur Johnson,2006,,809
Horace Jenkins,2006,,810
Luis Flores,2006,,811
Andre Barrett,2006,,812
John Edwards,2006,1270000.0,354
Andre Emmett,2006,815019.96,415
Antonio Burks,2006,815019.96,415
Trevor Ariza,2006,866204.77,405
Damien Wilkins,2006,3175000.0,237
Mario Kasun,2006,866203.5,407
Jackson Vroman,2006,866204.77,405
Erik Daniels,2006,,813
Romain Sato,2006,866204.77,405
Matt Bonner,2006,2540000.0,262
Pape Sow,2006,815019.96,415
Matt Freije,2006,,814
Corsley Edwards,2006,,815
Tony Bobbitt,2006,,816
Yuta Tabuse,2006,,817
Awvee Storey,2006,815019.96,415
Geno Carlisle,2006,,818
Andrew Bogut,2006,5512460.4,161
Sarunas Jasikevicius,2006,5080000.0,170
Marvin Williams,2006,4932121.2,174
Deron Williams,2006,4428998.0,192
Chris Paul,2006,3993184.8000000003,205
Raymond Felton,2006,3616147.2,218
Martell Webster,2006,3284372.4,232
Arvydas Macijauskas,2006,3175000.0,237
Charlie Villanueva,2006,2998317.6,247
Fabricio Oberto,2006,2952750.0,249
Jose Calderon,2006,2781300.0,254
Channing Frye,2006,2746857.6,256
Ike Diogu,2006,2524963.2,266
Andrew Bynum,2006,2398623.6,271
Yaroslav Korolev,2006,2164689.6,289
Sean May,2006,2056485.6,298
Rashad McCants,2006,1953768.0,303
Antoine Wright,2006,1855927.2,307
Joey Graham,2006,1763268.0,311
Danny Granger,2006,1675028.4000000001,315
Gerald Green,2006,1591360.8,319
Hakim Warrick,2006,1519580.4,324
Julius Hodge,2006,1458925.2,327
Nate Robinson,2006,1400403.6,338
Jarrett Jack,2006,1344472.8,345
Sergey Monya,2006,1290828.0,350
Francisco Garcia,2006,1290828.0,350
Luther Head,2006,1239012.0,356
Johan Petro,2006,1189482.0,362
Jason Maxiell,2006,1150162.8,367
Linas Kleiza,2006,1116787.2,376
Wayne Simien,2006,1102004.4,378
David Lee,2006,1093927.2,380
Salim Stoudamire,2006,857250.0,409
Ha Seung-Jin,2006,815019.96,415
James Singleton,2006,793750.0,421
Daniel Ewing,2006,571500.0,423
Louis Williams,2006,571500.0,423
Monta Ellis,2006,569927.74,425
Ryan Gomes,2006,544527.74,426
Chris Taft,2006,538177.74,427
Esteban Batista,2006,506427.74,442
Orien Greene,2006,506427.74,442
Alan Anderson,2006,506427.74,442
Kevin Burleson,2006,506427.74,442
Eddie Basden,2006,506427.74,442
Martynas Andriuskevicius,2006,506427.74,442
Josh Powell,2006,506427.74,442
Rawle Marshall,2006,506427.74,442
Alex Acker,2006,506427.74,442
Amir Johnson,2006,506427.74,442
Boniface N'Dong,2006,506427.74,442
Von Wafer,2006,506427.74,442
Devin Green,2006,506427.74,442
Anthony Roberson,2006,506427.74,442
Lawrence Roberts,2006,506427.74,442
Earl Barron,2006,506427.74,442
Ersan Ilyasova,2006,506427.74,442
Bracey Wright,2006,506427.74,442
Dwayne Jones,2006,506427.74,442
Brandon Bass,2006,506427.74,442
Jackie Butler,2006,506427.74,442
Travis Diener,2006,506427.74,442
Shavlik Randolph,2006,506427.74,442
Dijon Thompson,2006,506427.74,442
Ronnie Price,2006,506427.74,442
CJ Miles,2006,506427.74,442
Robert Whaley,2006,506427.74,442
Andre Owens,2006,506427.74,442
Andray Blatche,2006,506427.74,442
Donell Taylor,2006,506427.74,442
Gerald Fitch,2006,457019.66000000003,459
John Thomas,2006,358289.86,462
Aaron Miles,2006,197629.78,466
Sean Banks,2006,191453.77,467
James Thomas,2006,188846.46,468
Sharrod Ford,2006,148222.97,469
Deng Gai,2006,117342.92,470
Randy Holcomb,2006,66081.91,472
Stephen Graham,2006,61760.1,473
Matt Walsh,2006,49408.08,474
John Lucas,2006,43232.07,476
Alex Scales,2006,30880.05,478
Melvin Sanders,2006,30880.05,478
Andrea Bargnani,2006,,819
Anthony Parker,2006,,820
LaMarcus Aldridge,2006,,821
Jorge Garbajosa,2006,,822
Adam Morrison,2006,,823
Tyrus Thomas,2006,,824
Shelden Williams,2006,,825
Brandon Roy,2006,,826
Randy Foye,2006,,827
Rudy Gay,2006,,828
Patrick O'Bryant,2006,,829
Saer Sene,2006,,830
JJ Redick,2006,,831
Walter Herrmann,2006,,832
Vassilis Spanoulis,2006,,833
Hilton Armstrong,2006,,834
Thabo Sefolosha,2006,,835
Ronnie Brewer,2006,,836
Cedric Simmons,2006,,837
Rodney Carney,2006,,838
Shawne Williams,2006,,839
Quincy Douby,2006,,840
Renaldo Balkman,2006,,841
Rajon Rondo,2006,,842
Marcus Williams,2006,,843
Josh Boone,2006,,844
Kyle Lowry,2006,,845
Shannon Brown,2006,,846
Jordan Farmar,2006,,847
Sergio Rodriguez,2006,,848
Maurice Ager,2006,,849
Mardy Collins,2006,,850
James White,2006,,851
Mickael Gelabale,2006,,852
Mile Ilic,2006,,853
James Lang,2006,,854
Ime Udoka,2006,,855
Solomon Jones,2006,,856
Chuck Hayes,2006,,857
Ronny Turiaf,2006,,858
Lynn Greer,2006,,859
Paul Millsap,2006,,860
Steve Novak,2006,,861
Leon Powe,2006,,862
Cedric Bozeman,2006,,863
Allan Ray,2006,,864
Hassan Adams,2006,,865
Ryan Hollins,2006,,866
Daniel Gibson,2006,,867
Pops Mensah-Bonsu,2006,,868
Jose Juan Barea,2006,,869
Yakhouba Diawara,2006,,870
Ivan McFarlin,2006,,871
Will Blalock,2006,,872
Paul Davis,2006,,873
Alexander Johnson,2006,,874
Tarence Kinsey,2006,,875
Chris Quinn,2006,,876
Robert Hite,2006,,877
Damir Markota,2006,,878
David Noel,2006,,879
Craig Smith,2006,,880
Marcus Vinicius,2006,,881
James Augustine,2006,,882
Bobby Jones,2006,,883
PJ Tucker,2006,,884
Uros Slokar,2006,,885
Brian Chase,2006,,886
Roger Powell,2006,,887
Kelenna Azubuike,2006,,888
Desmon Farmer,2006,,889
Justin Williams,2006,,890
Andre Brown,2006,,891
Jeremy Richardson,2006,,892
Chris McCray,2006,,893
Andreas Glyniadakis,2006,,894
Steven Smith,2006,,895
Mike Gansey,2006,,896
Mike Hall,2006,,897
Pat Carroll,2006,,898
Jimmie Hunter,2006,,899
Paul Miller,2006,,900
Jefferson Sobral,2006,,901
Daniel Horton,2006,,902
Vincent Grier,2006,,903
Luke Schenscher,2006,,904
Kevin Pittsnogle,2006,,905
Will Conroy,2006,,906
Renaldo Major,2006,,907
Greg Oden,2006,,908
Kevin Durant,2006,,909
Al Horford,2006,,910
Mike Conley,2006,,911
Jeff Green,2006,,912
Luis Scola,2006,,913
Yi Jianlian,2006,,914
Corey Brewer,2006,,915
Brandan Wright,2006,,916
Joakim Noah,2006,,917
Spencer Hawes,2006,,918
Acie Law,2006,,919
Thaddeus Young,2006,,920
Kosta Perovic,2006,,921
Julian Wright,2006,,922
Al Thornton,2006,,923
Rodney Stuckey,2006,,924
Nick Young,2006,,925
Sean Williams,2006,,926
Marco Belinelli,2006,,927
Oleksiy Pecherov,2006,,928
Javaris Crittenton,2006,,929
Jason Smith,2006,,930
Daequan Cook,2006,,931
Jared Dudley,2006,,932
Wilson Chandler,2006,,933
Morris Almond,2006,,934
Aaron Brooks,2006,,935
Arron Afflalo,2006,,936
Ian Mahinmi,2006,,937
Alando Tucker,2006,,938
Randolph Morris,2006,,939
Billy Thomas,2006,,940
Kyrylo Fesenko,2006,,941
Gabe Pruitt,2006,,942
Juan Carlos Navarro,2006,,943
Mario West,2006,,944
Glen Davis,2006,,945
Jermareo Davidson,2006,,946
Aaron Gray,2006,,947
Demetris Nichols,2006,,948
JamesOn Curry,2006,,949
Nick Fazekas,2006,,950
Taurean Green,2006,,951
Cheikh Samb,2006,,952
Carl Landry,2006,,953
Adam Haluska,2006,,954
Coby Karl,2006,,955
Joel Anthony,2006,,956
Ramon Sessions,2006,,957
Chris Richard,2006,,958
Marcin Gortat,2006,,959
Herbert Hill,2006,,960
D.J. Strawberry,2006,,961
Josh McRoberts,2006,,962
Jamario Moon,2006,,963
Dominic McGuire,2006,,964
Keith Langford,2006,,965
Darius Washington,2006,,966
Brandon Wallace,2006,,967
CJ Watson,2006,,968
Courtney Sims,2006,,969
Darryl Watkins,2006,,970
Thomas Gardner,2006,,971
Guillermo Diaz,2006,,972
Stephane Lasme,2006,,973
Derrick Rose,2006,,974
Michael Beasley,2006,,975
OJ Mayo,2006,,976
Russell Westbrook,2006,,977
Kevin Love,2006,,978
Marc Gasol,2006,,979
Danilo Gallinari,2006,,980
Eric Gordon,2006,,981
Joe Alexander,2006,,982
DJ Augustin,2006,,983
Brook Lopez,2006,,984
Jerryd Bayless,2006,,985
Jason Thompson,2006,,986
Brandon Rush,2006,,987
Anthony Randolph,2006,,988
Goran Dragic,2006,,989
Robin Lopez,2006,,990
Hamed Haddadi,2006,,991
Marreese Speights,2006,,992
Roy Hibbert,2006,,993
JaVale McGee,2006,,994
JJ Hickson,2006,,995
Alexis Ajinca,2006,,996
Roko Ukic,2006,,997
Ryan Anderson,2006,,998
Courtney Lee,2006,,999
Kosta Koufos,2006,,1000
Rudy Fernandez,2006,,1001
Nicolas Batum,2006,,1002
George Hill,2006,,1003
Darrell Arthur,2006,,1004
Donte Greene,2006,,1005
DJ White,2006,,1006
JR Giddens,2006,,1007
Joey Dorsey,2006,,1008
Kyle Weaver,2006,,1009
Luc Mbah a Moute,2006,,1010
Will Bynum,2006,,1011
Mario Chalmers,2006,,1012
DeAndre Jordan,2006,,1013
Henry Walker,2006,,1014
Mike Taylor,2006,,1015
Darnell Jackson,2006,,1016
Chris Douglas-Roberts,2006,,1017
Othello Hunter,2006,,1018
Sean Singletary,2006,,1019
Sonny Weems,2006,,1020
Walter Sharpe,2006,,1021
Anthony Morrow,2006,,1022
Sun Yue,2006,,1023
Bobby Brown,2006,,1024
Nathan Jawai,2006,,1025
Rob Kurz,2006,,1026
Malik Hairston,2006,,1027
Jawad Williams,2006,,1028
Anthony Tolliver,2006,,1029
Cartier Martin,2006,,1030
Trey Johnson,2006,,1031
DeMarcus Nelson,2006,,1032
Steven Hill,2006,,1033
Blake Ahearn,2006,,1034
Richard Hendrix,2006,,1035
Blake Griffin,2006,,1036
Hasheem Thabeet,2006,,1037
James Harden,2006,,1038
Tyreke Evans,2006,,1039
Jonny Flynn,2006,,1040
Stephen Curry,2006,,1041
Jordan Hill,2006,,1042
David Andersen,2006,,1043
DeMar DeRozan,2006,,1044
Brandon Jennings,2006,,1045
Terrence Williams,2006,,1046
Gerald Henderson,2006,,1047
Tyler Hansbrough,2006,,1048
Earl Clark,2006,,1049
Austin Daye,2006,,1050
James Johnson,2006,,1051
Jrue Holiday,2006,,1052
Ty Lawson,2006,,1053
Jeff Teague,2006,,1054
Eric Maynor,2006,,1055
Darren Collison,2006,,1056
Omri Casspi,2006,,1057
Serge Ibaka,2006,,1058
BJ Mullens,2006,,1059
Rodrigue Beaubois,2006,,1060
Taj Gibson,2006,,1061
DeMarre Carroll,2006,,1062
Wayne Ellington,2006,,1063
Toney Douglas,2006,,1064
Louis Amundson,2006,,1065
DeJuan Blair,2006,,1066
Sam Young,2006,,1067
Jermaine Taylor,2006,,1068
Jodie Meeks,2006,,1069
Chris Hunter,2006,,1070
Marcus Thornton,2006,,1071
Marcus Landry,2006,,1072
Derrick Brown,2006,,1073
Danny Green,2006,,1074
Jonas Jerebko,2006,,1075
DaJuan Summers,2006,,1076
Chase Budinger,2006,,1077
AJ Price,2006,,1078
Taylor Griffin,2006,,1079
Dante Cunningham,2006,,1080
Jeff Ayres,2006,,1081
Patrick Mills,2006,,1082
Jon Brockman,2006,,1083
Wesley Matthews,2006,,1084
Lester Hudson,2006,,1085
Sundiata Gaines,2006,,1086
Garrett Temple,2006,,1087
Antonio Anderson,2006,,1088
Mike Harris,2006,,1089
Cedric Jackson,2006,,1090
John Wall,2006,,1091
Evan Turner,2006,,1092
Derrick Favors,2006,,1093
Nikola Pekovic,2006,,1094
Wesley Johnson,2006,,1095
Timofey Mozgov,2006,,1096
Tiago Splitter,2006,,1097
DeMarcus Cousins,2006,,1098
Ekpe Udoh,2006,,1099
Greg Monroe,2006,,1100
Al-Farouq Aminu,2006,,1101
Gordon Hayward,2006,,1102
Paul George,2006,,1103
Cole Aldrich,2006,,1104
Xavier Henry,2006,,1105
Ed Davis,2006,,1106
Patrick Patterson,2006,,1107
Larry Sanders,2006,,1108
Omer Asik,2006,,1109
Luke Babbitt,2006,,1110
Kevin Seraphin,2006,,1111
Eric Bledsoe,2006,,1112
Avery Bradley,2006,,1113
James Anderson,2006,,1114
Craig Brackins,2006,,1115
Elliot Williams,2006,,1116
Trevor Booker,2006,,1117
Damion James,2006,,1118
Dominique Jones,2006,,1119
Quincy Pondexter,2006,,1120
Jordan Crawford,2006,,1121
Greivis Vasquez,2006,,1122
Daniel Orton,2006,,1123
Christian Eyenga,2006,,1124
Lazar Hayward,2006,,1125
Solomon Alabi,2006,,1126
Reggie Williams,2006,,1127
Lance Stephenson,2006,,1128
Hassan Whiteside,2006,,1129
Alonzo Gee,2006,,1130
Andy Rautins,2006,,1131
Gary Neal,2006,,1132
Samardo Samuels,2006,,1133
Willie Warren,2006,,1134
Gani Lawal,2006,,1135
Garret Siler,2006,,1136
Pape Sy,2006,,1137
Ben Uzoh,2006,,1138
Sherron Collins,2006,,1139
Semih Erden,2006,,1140
Luke Harangody,2006,,1141
Manny Harris,2006,,1142
Gary Forbes,2006,,1143
Terrico White,2006,,1144
Jeremy Lin,2006,,1145
Devin Ebanks,2006,,1146
Derrick Caracter,2006,,1147
Ishmael Smith,2006,,1148
Patrick Beverley,2006,,1149
Dexter Pittman,2006,,1150
Da'Sean Butler,2006,,1151
Landry Fields,2006,,1152
Armon Johnson,2006,,1153
Pooh Jeter,2006,,1154
Jeremy Evans,2006,,1155
Hamady N'Diaye,2006,,1156
Jeff Adrien,2006,,1157
Zabian Dowdell,2006,,1158
Chris Johnson,2006,,1159
Darington Hobson,2006,,1160
Mustafa Shakur,2006,,1161
Matt Janning,2006,,1162
Larry Owens,2006,,1163
Kyrie Irving,2006,,1164
Derrick Williams,2006,,1165
Enes Kanter,2006,,1166
Tristan Thompson,2006,,1167
Ricky Rubio,2006,,1168
Jan Vesely,2006,,1169
Bismack Biyombo,2006,,1170
Brandon Knight,2006,,1171
Kemba Walker,2006,,1172
Jimmer Fredette,2006,,1173
Klay Thompson,2006,,1174
Alec Burks,2006,,1175
Markieff Morris,2006,,1176
Marcus Morris,2006,,1177
Kawhi Leonard,2006,,1178
Nikola Vucevic,2006,,1179
Gustavo Ayon,2006,,1180
Iman Shumpert,2006,,1181
Chris Singleton,2006,,1182
Tobias Harris,2006,,1183
Nolan Smith,2006,,1184
Kenneth Faried,2006,,1185
Reggie Jackson,2006,,1186
MarShon Brooks,2006,,1187
Jordan Hamilton,2006,,1188
JaJuan Johnson,2006,,1189
Norris Cole,2006,,1190
Cory Joseph,2006,,1191
Jimmy Butler,2006,,1192
Jeremy Pargo,2006,,1193
Chandler Parsons,2006,,1194
Tyler Honeycutt,2006,,1195
Greg Stiemsma,2006,,1196
Jeremy Tyler,2006,,1197
Josh Selby,2006,,1198
Malcolm Lee,2006,,1199
Ryan Reid,2006,,1200
Ivan Johnson,2006,,1201
E'Twaun Moore,2006,,1202
Jordan Williams,2006,,1203
Cory Higgins,2006,,1204
Julyan Stone,2006,,1205
Vernon Macklin,2006,,1206
Charles Jenkins,2006,,1207
Chris Wright,2006,,1208
Travis Leslie,2006,,1209
Trey Thompkins,2006,,1210
Darius Morris,2006,,1211
Andrew Goudelock,2006,,1212
Terrel Harris,2006,,1213
Jon Leuer,2006,,1214
Josh Harrellson,2006,,1215
Jerome Jordan,2006,,1216
Justin Harper,2006,,1217
DeAndre Liggins,2006,,1218
Lavoy Allen,2006,,1219
Isaiah Thomas,2006,,1220
Shelvin Mack,2006,,1221
Walker Russell,2006,,1222
Lance Thomas,2006,,1223
Greg Smith,2006,,1224
Mickell Gladness,2006,,1225
Jeff Foote,2006,,1226
Donald Sloan,2006,,1227
Mychel Thompson,2006,,1228
Carldell Johnson,2006,,1229
Malcolm Thomas,2006,,1230
Dennis Horner,2006,,1231
Courtney Fortson,2006,,1232
Anthony Davis,2006,,1233
Michael Kidd-Gilchrist,2006,,1234
Bradley Beal,2006,,1235
Dion Waiters,2006,,1236
Thomas Robinson,2006,,1237
Jonas Valanciunas,2006,,1238
Mirza Teletovic,2006,,1239
Damian Lillard,2006,,1240
Alexey Shved,2006,,1241
Joel Freeland,2006,,1242
Harrison Barnes,2006,,1243
Terrence Ross,2006,,1244
Andre Drummond,2006,,1245
Austin Rivers,2006,,1246
Meyers Leonard,2006,,1247
Jeremy Lamb,2006,,1248
Kendall Marshall,2006,,1249
John Henson,2006,,1250
Moe Harkless,2006,,1251
Royce White,2006,,1252
Tyler Zeller,2006,,1253
Vyacheslav Kravtsov,2006,,1254
Terrence Jones,2006,,1255
Andrew Nicholson,2006,,1256
Nando De Colo,2006,,1257
Evan Fournier,2006,,1258
Donatas Motiejunas,2006,,1259
Jared Sullinger,2006,,1260
Fab Melo,2006,,1261
Victor Claver,2006,,1262
John Jenkins,2006,,1263
Jared Cunningham,2006,,1264
Tony Wroten,2006,,1265
Miles Plumlee,2006,,1266
Arnett Moultrie,2006,,1267
Perry Jones,2006,,1268
Festus Ezeli,2006,,1269
Kyle Singler,2006,,1270
Marquis Teague,2006,,1271
Draymond Green,2006,,1272
Kyle O'Quinn,2006,,1273
Quincy Acy,2006,,1274
Doron Lamb,2006,,1275
Jae Crowder,2006,,1276
Jeffery Taylor,2006,,1277
Orlando Johnson,2006,,1278
Will Barton,2006,,1279
Mike Scott,2006,,1280
Tyshawn Taylor,2006,,1281
Tornike Shengelia,2006,,1282
Bernard James,2006,,1283
Quincy Miller,2006,,1284
Kim English,2006,,1285
Khris Middleton,2006,,1286
Kent Bazemore,2006,,1287
Ben Hansbrough,2006,,1288
Robert Sacre,2006,,1289
Brian Roberts,2006,,1290
Darius Miller,2006,,1291
Chris Copeland,2006,,1292
Pablo Prigioni,2006,,1293
DeQuan Jones,2006,,1294
Diante Garrett,2006,,1295
Luke Zeller,2006,,1296
Kevin Murphy,2006,,1297
Kevin Jones,2006,,1298
Maalik Wayns,2006,,1299
Jarvis Varnado,2006,,1300
Micheal Eric,2006,,1301
Aron Baynes,2006,,1302
Dionte Christmas,2006,,1303
Kris Joseph,2006,,1304
Scott Machado,2006,,1305
Darius Johnson-Odom,2006,,1306
Tim Ohlbrecht,2006,,1307
Justin Holiday,2006,,1308
Jerel McNeal,2006,,1309
Justin Dentmon,2006,,1310
Josh Akognon,2006,,1311
Henry Sims,2006,,1312
Anthony Bennett,2006,,1313
Victor Oladipo,2006,,1314
Otto Porter,2006,,1315
Cody Zeller,2006,,1316
Alex Len,2006,,1317
Nerlens Noel,2006,,1318
Ben McLemore,2006,,1319
Kentavious Caldwell-Pope,2006,,1320
Trey Burke,2006,,1321
CJ McCollum,2006,,1322
Michael Carter-Williams,2006,,1323
Steven Adams,2006,,1324
Vitor Faverani,2006,,1325
Kelly Olynyk,2006,,1326
Shabazz Muhammad,2006,,1327
Giannis Antetokounmpo,2006,,1328
Gigi Datome,2006,,1329
Dennis Schroeder,2006,,1330
Shane Larkin,2006,,1331
Sergey Karasev,2006,,1332
Tony Snell,2006,,1333
Gorgui Dieng,2006,,1334
Scotty Hopson,2006,,1335
Mason Plumlee,2006,,1336
Solomon Hill,2006,,1337
Pero Antic,2006,,1338
Tim Hardaway Jr,2006,,1339
Reggie Bullock,2006,,1340
Andre Roberson,2006,,1341
Rudy Gobert,2006,,1342
Archie Goodwin,2006,,1343
Nemanja Nedovic,2006,,1344
Allen Crabbe,2006,,1345
Dwight Buycks,2006,,1346
Isaiah Canaan,2006,,1347
Ricky Ledo,2006,,1348
Jamaal Franklin,2006,,1349
Ray McCallum,2006,,1350
Phil Pressey,2006,,1351
Matthew Dellavedova,2006,,1352
Carrick Felix,2006,,1353
Gal Mekel,2006,,1354
Tony Mitchell,2006,,1355
Peyton Siva,2006,,1356
Ognjen Kuzmic,2006,,1357
Robert Covington,2006,,1358
Ryan Kelly,2006,,1359
Nick Calathes,2006,,1360
Miroslav Raduljica,2006,,1361
Nate Wolters,2006,,1362
Robbie Hummel,2006,,1363
Jeff Withey,2006,,1364
Toure Murry,2006,,1365
Brandon Davies,2006,,1366
Hollis Thompson,2006,,1367
Ian Clark,2006,,1368
Glen Rice Jr,2006,,1369
Erik Murphy,2006,,1370
Christapher Johnson,2006,,1371
Dewayne Dedmon,2006,,1372
Chris Smith,2006,,1373
Mike Muscala,2006,,1374
Troy Daniels,2006,,1375
James Southerland,2006,,1376
Chris Babb,2006,,1377
Justin Hamilton,2006,,1378
Jorge Gutierrez,2006,,1379
Arinze Onuaku,2006,,1380
Othyus Jeffers,2006,,1381
Elias Harris,2006,,1382
Casper Ware,2006,,1383
Seth Curry,2006,,1384
James Nunnally,2006,,1385
Willie Reed,2006,,1386
Vander Blue,2006,,1387
Shane Edwards,2006,,1388
DJ Stephens,2006,,1389
Andrew Wiggins,2006,,1390
Nikola Mirotic,2006,,1391
Jabari Parker,2006,,1392
Kostas Papanikolaou,2006,,1393
Joel Embiid,2006,,1394
Aaron Gordon,2006,,1395
Dante Exum,2006,,1396
Marcus Smart,2006,,1397
Bojan Bogdanovic,2006,,1398
Julius Randle,2006,,1399
Furkan Aldemir,2006,,1400
Nik Stauskas,2006,,1401
Noah Vonleh,2006,,1402
Elfrid Payton,2006,,1403
Doug McDermott,2006,,1404
Zach LaVine,2006,,1405
TJ Warren,2006,,1406
Adreian Payne,2006,,1407
Joffrey Lauvergne,2006,,1408
Jusuf Nurkic,2006,,1409
Lucas Nogueira,2006,,1410
Zoran Dragic,2006,,1411
James Young,2006,,1412
Tyler Ennis,2006,,1413
Gary Harris,2006,,1414
Bruno Caboclo,2006,,1415
Mitch McGary,2006,,1416
Jordan Adams,2006,,1417
Rodney Hood,2006,,1418
Shabazz Napier,2006,,1419
Clint Capela,2006,,1420
PJ Hairston,2006,,1421
CJ Wilcox,2006,,1422
Damjan Rudez,2006,,1423
Kyle Anderson,2006,,1424
Joe Harris,2006,,1425
Devyn Marble,2006,,1426
Jerami Grant,2006,,1427
Damien Inglis,2006,,1428
Grant Jerrett,2006,,1429
Spencer Dinwiddie,2006,,1430
Johnny O'Bryant,2006,,1431
Markel Brown,2006,,1432
Cory Jefferson,2006,,1433
Cameron Bairstow,2006,,1434
Dwight Powell,2006,,1435
Erick Green,2006,,1436
KJ McDaniels,2006,,1437
Nick Johnson,2006,,1438
Shayne Whittington,2006,,1439
Jordan Clarkson,2006,,1440
Tarik Black,2006,,1441
Jarnell Stokes,2006,,1442
Russ Smith,2006,,1443
James Ennis,2006,,1444
Glenn Robinson III,2006,,1445
Patric Young,2006,,1446
Cleanthony Early,2006,,1447
Travis Wear,2006,,1448
JaKarr Sampson,2006,,1449
Eric Moreland,2006,,1450
Joe Ingles,2006,,1451
Lorenzo Brown,2006,,1452
Elijah Millsap,2006,,1453
Langston Galloway,2006,,1454
Tyler Johnson,2006,,1455
Andre Dawkins,2006,,1456
James Michael McAdoo,2006,,1457
JaMychal Green,2006,,1458
Alex Kirk,2006,,1459
Kalin Lucas,2006,,1460
Bryce Cotton,2006,,1461
Jack Cooley,2006,,1462
Tim Frazier,2006,,1463
Will Cherry,2006,,1464
Jabari Brown,2006,,1465
Drew Gordon,2006,,1466
David Stockton,2006,,1467
Larry Drew II,2006,,1468
Sim Bhullar,2006,,1469
Jarell Eddie,2006,,1470
Sean Kilpatrick,2006,,1471
David Wear,2006,,1472
Karl-Anthony Towns,2006,,1473
D'Angelo Russell,2006,,1474
Jahlil Okafor,2006,,1475
Kristaps Porzingis,2006,,1476
Nemanja Bjelica,2006,,1477
Mario Hezonja,2006,,1478
Willie Cauley-Stein,2006,,1479
Emmanuel Mudiay,2006,,1480
Stanley Johnson,2006,,1481
Tibor Pleiss,2006,,1482
Frank Kaminsky,2006,,1483
Justise Winslow,2006,,1484
Myles Turner,2006,,1485
Trey Lyles,2006,,1486
Devin Booker,2006,,1487
Cameron Payne,2006,,1488
Kelly Oubre,2006,,1489
Terry Rozier,2006,,1490
Rashad Vaughn,2006,,1491
Sam Dekker,2006,,1492
Jerian Grant,2006,,1493
Delon Wright,2006,,1494
Justin Anderson,2006,,1495
Bobby Portis,2006,,1496
Rondae Hollis-Jefferson,2006,,1497
Nikola Jokic,2006,,1498
Tyus Jones,2006,,1499
Sasha Kaun,2006,,1500
Jarell Martin,2006,,1501
Boban Marjanovic,2006,,1502
Jordan Mickey,2006,,1503
Larry Nance Jr,2006,,1504
RJ Hunter,2006,,1505
Chris McCullough,2006,,1506
Josh Huestis,2006,,1507
Kevon Looney,2006,,1508
Richaun Holmes,2006,,1509
Rakeem Christmas,2006,,1510
Joseph Young,2006,,1511
Walter Tavares,2006,,1512
Montrezl Harrell,2006,,1513
Raul Neto,2006,,1514
Pierre Jackson,2006,,1515
Norman Powell,2006,,1516
Pat Connaughton,2006,,1517
Darrun Hilliard,2006,,1518
Lamar Patterson,2006,,1519
Aaron Harrison,2006,,1520
Cristiano Felicio,2006,,1521
Salah Mejri,2006,,1522
Maurice Ndour,2006,,1523
Branden Dawson,2006,,1524
Marcelo Huertas,2006,,1525
Anthony Brown,2006,,1526
Michael Frazier,2006,,1527
Josh Richardson,2006,,1528
TJ McConnell,2006,,1529
Cliff Alexander,2006,,1530
Luis Montero,2006,,1531
Duje Dukan,2006,,1532
Jonathon Simmons,2006,,1533
Treveon Graham,2006,,1534
Christian Wood,2006,,1535
Scottie Wilbekin,2006,,1536
Jordan McRae,2006,,1537
Xavier Munford,2006,,1538
Alan Williams,2006,,1539
Jonathan Holmes,2006,,1540
